Learning Rate	TrainLoss	TestLoss	TrainL(reglr)	TrainL(bndry)	TrainL(snglr)	TrainL(symtry)	
0.00100000	1.92544696	0.00047222	0.11701388	0.00057410	0.00021554	0.00000587	
0.00100000	1.90068611	0.00061364	0.11835443	0.00055742	0.00018948	0.00000424	
0.00100000	1.71564588	0.00040384	0.11312869	0.00054616	0.00010879	0.00000405	
0.00100000	1.79958378	0.00043314	0.11077431	0.00055014	0.00014629	0.00000418	
0.00100000	1.66575179	0.00048998	0.11077042	0.00054641	0.00009651	0.00000446	
0.00100000	1.93166230	0.00066175	0.13823741	0.00055983	0.00013488	0.00000425	
0.00100000	1.76707512	0.00033903	0.13626855	0.00054425	0.00008211	0.00000482	
0.00100000	1.73398051	0.00040364	0.10730477	0.00055682	0.00011368	0.00000520	
0.00100000	1.62006124	0.00054328	0.10811334	0.00054784	0.00007508	0.00000394	
0.00100000	1.52936583	0.00061678	0.10737466	0.00054494	0.00005292	0.00000343	
0.00100000	1.60538063	0.00048837	0.12027504	0.00054237	0.00007501	0.00000371	
0.00100000	1.72841767	0.00059147	0.11853790	0.00056732	0.00009723	0.00000391	
0.00100000	1.72310707	0.00037419	0.11296976	0.00052578	0.00015324	0.00000451	
0.00100000	1.78296176	0.00041788	0.10139844	0.00055573	0.00015164	0.00000360	
0.00100000	1.59311468	0.00046545	0.10688028	0.00053109	0.00007936	0.00000381	
0.00100000	1.51305216	0.00042996	0.10121631	0.00053896	0.00005048	0.00000347	
0.00100000	1.48039988	0.00045608	0.10104094	0.00054038	0.00003927	0.00000328	
0.00100000	1.56786426	0.00037477	0.10481847	0.00052567	0.00007820	0.00000365	
0.00100000	1.68844061	0.00041286	0.10330009	0.00054405	0.00012187	0.00000431	
0.00100000	1.69928707	0.00038175	0.10810260	0.00053098	0.00012734	0.00000414	
0.00100000	1.61453506	0.00039216	0.09935999	0.00054063	0.00009659	0.00000367	
0.00100000	1.50969167	0.00043681	0.10278749	0.00052935	0.00005369	0.00000375	
0.00100000	1.48419057	0.00038822	0.10107106	0.00053114	0.00004000	0.00000340	
0.00100000	1.49440381	0.00038878	0.10150591	0.00052687	0.00004338	0.00000348	
0.00100000	1.53402765	0.00042112	0.10062280	0.00053233	0.00004640	0.00000354	
0.00100000	1.45118753	0.00042894	0.10161250	0.00052331	0.00004881	0.00000337	
0.00100000	1.49953595	0.00048844	0.10131018	0.00052880	0.00005684	0.00000340	
0.00100000	1.67138428	0.00048652	0.10177751	0.00054207	0.00013927	0.00000421	
0.00100000	1.68686701	0.00047194	0.12535852	0.00053746	0.00010277	0.00000389	
0.00100000	1.99066987	0.00061277	0.16132158	0.00057215	0.00020152	0.00000580	
0.00100000	1.91595390	0.00034765	0.12822230	0.00058599	0.00017082	0.00000712	
0.00100000	2.03523856	0.00038457	0.11987848	0.00056765	0.00025246	0.00000585	
0.00100000	1.90007536	0.00028103	0.12236175	0.00053044	0.00019950	0.00000648	
0.00100000	1.81056687	0.00049169	0.10580124	0.00058419	0.00015557	0.00000593	
0.00100000	1.71406498	0.00039908	0.10804937	0.00053968	0.00015327	0.00000494	
0.00100000	1.76312985	0.00041832	0.10136943	0.00057082	0.00017430	0.00000539	
0.00100000	1.86059292	0.00043422	0.11360061	0.00053890	0.00016698	0.00000581	
0.00100000	1.58385053	0.00031671	0.10757535	0.00054269	0.00006868	0.00000383	
0.00100000	1.59182129	0.00051591	0.10526234	0.00055680	0.00004976	0.00000429	
0.00100000	1.58383092	0.00042867	0.11929643	0.00053108	0.00005427	0.00000444	
0.00100000	1.75712656	0.00049712	0.11990154	0.00055184	0.00014886	0.00000406	
0.00100000	1.73777304	0.00031245	0.11884893	0.00052669	0.00015048	0.00000523	
0.00100000	1.75744897	0.00039741	0.10581067	0.00056733	0.00011334	0.00000461	
0.00100000	1.71092025	0.00043455	0.11479546	0.00052985	0.00009192	0.00000544	
0.00100000	1.51175011	0.00040097	0.09738563	0.00055774	0.00004139	0.00000394	
0.00100000	1.48720115	0.00033603	0.10331798	0.00051996	0.00004830	0.00000398	
0.00100000	1.53620618	0.00035457	0.09778386	0.00053333	0.00005694	0.00000363	
0.00100000	1.47325345	0.00039939	0.10144257	0.00052985	0.00005963	0.00000394	
0.00100000	1.59428064	0.00037600	0.10180285	0.00053106	0.00008495	0.00000438	
0.00100000	1.49656657	0.00038696	0.09624150	0.00054074	0.00005991	0.00000449	
0.00100000	1.49908811	0.00042413	0.10538013	0.00052346	0.00004237	0.00000430	
0.00100000	1.51440776	0.00033855	0.10034106	0.00052878	0.00005374	0.00000419	
0.00100000	1.48341454	0.00042150	0.09909102	0.00052823	0.00006557	0.00000397	
0.00100000	1.53053433	0.00044747	0.10409084	0.00052954	0.00007433	0.00000403	
0.00100000	1.56858092	0.00032859	0.10764888	0.00053114	0.00008110	0.00000412	
0.00100000	1.58711984	0.00033918	0.10641219	0.00052960	0.00009477	0.00000412	
0.00100000	1.79261833	0.00029022	0.10594091	0.00053755	0.00015588	0.00000438	
0.00100000	1.53153749	0.00044032	0.10593803	0.00053650	0.00004862	0.00000511	
0.00100000	1.54876030	0.00030458	0.11001323	0.00052829	0.00006808	0.00000578	
0.00100000	1.56264043	0.00027873	0.11333849	0.00053994	0.00006496	0.00000529	
0.00100000	1.65088784	0.00041030	0.11527876	0.00052359	0.00005557	0.00000401	
0.00100000	1.58231510	0.00044862	0.10098496	0.00054737	0.00006209	0.00000412	
0.00100000	1.53824130	0.00029752	0.10424257	0.00052879	0.00007598	0.00000493	
0.00100000	1.55532156	0.00038711	0.11114657	0.00052933	0.00005056	0.00000491	
0.00100000	1.57901099	0.00037140	0.12234451	0.00052436	0.00006947	0.00000532	
0.00100000	1.79005337	0.00033547	0.13534240	0.00054453	0.00009671	0.00000677	
0.00100000	1.61641251	0.00034820	0.11044773	0.00054015	0.00008864	0.00000512	
0.00100000	1.76569456	0.00030136	0.10864944	0.00055569	0.00017357	0.00000648	
0.00100000	1.85014823	0.00039756	0.10042823	0.00054413	0.00022027	0.00000571	
0.00100000	1.67089739	0.00044270	0.10072868	0.00054190	0.00010594	0.00000531	
0.00100000	1.51545279	0.00032389	0.09980957	0.00052632	0.00007350	0.00000453	
0.00100000	1.47111367	0.00033497	0.09890006	0.00052547	0.00004038	0.00000430	
0.00100000	1.55282303	0.00027597	0.10476579	0.00051739	0.00004885	0.00000435	
0.00100000	1.54039312	0.00037576	0.10350885	0.00052394	0.00006416	0.00000464	
0.00100000	1.58919312	0.00028907	0.11719454	0.00052718	0.00007675	0.00000554	
0.00100000	1.63864321	0.00039446	0.10952742	0.00054515	0.00009720	0.00000522	
0.00100000	1.59707782	0.00030533	0.10471456	0.00053869	0.00008672	0.00000781	
0.00100000	1.61194921	0.00044390	0.10475107	0.00052854	0.00008197	0.00000790	
0.00100000	1.64219780	0.00033303	0.11012908	0.00052883	0.00009983	0.00000833	
0.00100000	1.56548543	0.00036590	0.09887280	0.00053531	0.00007376	0.00000547	
0.00100000	1.53647654	0.00042188	0.10372363	0.00051775	0.00006210	0.00000458	
0.00100000	1.67471162	0.00036535	0.10808189	0.00054692	0.00016173	0.00000515	
0.00100000	1.72728783	0.00027144	0.10243248	0.00055040	0.00014205	0.00000598	
0.00100000	1.97860044	0.00041134	0.11312910	0.00057876	0.00020981	0.00000638	
0.00100000	1.76178289	0.00025070	0.11760520	0.00055051	0.00014588	0.00000672	
0.00100000	2.12218956	0.00037255	0.16028013	0.00059527	0.00028046	0.00000860	
0.00100000	2.61810153	0.00041262	0.14068717	0.00059305	0.00051848	0.00001508	
0.00100000	2.51266851	0.00047105	0.14960878	0.00058477	0.00042919	0.00000990	
0.00100000	2.08183927	0.00039109	0.12264072	0.00057715	0.00032844	0.00000997	
0.00100000	2.25771091	0.00046961	0.11593961	0.00060502	0.00032980	0.00000986	
0.00100000	2.02762141	0.00036960	0.10566434	0.00060831	0.00021259	0.00001014	
0.00100000	1.98513669	0.00033644	0.11759292	0.00057622	0.00019825	0.00001182	
0.00100000	1.64876315	0.00032791	0.09682785	0.00056956	0.00009822	0.00001028	
0.00100000	1.60700844	0.00044314	0.09161247	0.00057009	0.00006258	0.00000727	
0.00100000	1.48121546	0.00030893	0.09782556	0.00054445	0.00004210	0.00000664	
0.00100000	1.90248403	0.00027049	0.12009004	0.00054179	0.00021742	0.00000720	
0.00100000	1.70079040	0.00034088	0.11341306	0.00055549	0.00009952	0.00000472	
0.00100000	1.89038632	0.00028931	0.17384104	0.00055259	0.00010069	0.00000600	
0.00100000	2.18657157	0.00062214	0.18308918	0.00062654	0.00021364	0.00000945	
0.00100000	4.27419845	0.00057441	0.35986640	0.00067935	0.00083917	0.00001662	
0.00100000	4.19951535	0.00040557	0.21453002	0.00070754	0.00123242	0.00001559	
0.00100000	4.16416219	0.00022746	0.16470721	0.00064937	0.00119069	0.00001534	
0.00100000	3.61822904	0.00049953	0.14676542	0.00069661	0.00076276	0.00002116	
0.00100000	2.84300867	0.00037591	0.15266752	0.00058978	0.00076683	0.00001207	
0.00100000	3.24080415	0.00058068	0.10626897	0.00065208	0.00072202	0.00001086	
0.00100000	2.25637874	0.00038498	0.12159676	0.00059476	0.00035317	0.00000928	
0.00100000	2.27784937	0.00053328	0.11991403	0.00061699	0.00036231	0.00000761	
0.00100000	2.01277203	0.00025568	0.11113878	0.00060586	0.00018012	0.00000606	
0.00100000	1.79479942	0.00037502	0.10546860	0.00057446	0.00014812	0.00000540	
0.00100000	1.76353854	0.00037337	0.11364502	0.00057471	0.00008719	0.00000583	
0.00100000	1.71175135	0.00050632	0.10430706	0.00057650	0.00008419	0.00000670	
0.00100000	1.63584288	0.00037464	0.09404102	0.00056905	0.00007429	0.00000443	
0.00100000	1.49461356	0.00034056	0.09703257	0.00053156	0.00004592	0.00000424	
0.00100000	1.42189328	0.00040574	0.08967346	0.00054333	0.00003887	0.00000389	
0.00100000	1.44382321	0.00034939	0.09576328	0.00052329	0.00005052	0.00000385	
0.00100000	1.50858019	0.00030145	0.09467274	0.00052361	0.00006060	0.00000399	
0.00100000	1.47913598	0.00029454	0.09470394	0.00052489	0.00006408	0.00000409	
0.00100000	1.51967599	0.00036334	0.09289957	0.00053250	0.00008126	0.00000452	
0.00100000	1.50152226	0.00042570	0.09400312	0.00053011	0.00008839	0.00000501	
0.00100000	1.53335193	0.00032530	0.10160429	0.00052141	0.00006903	0.00000442	
0.00100000	1.45157984	0.00032390	0.09680903	0.00053437	0.00004260	0.00000410	
0.00100000	1.51029267	0.00029790	0.09818213	0.00051029	0.00005647	0.00000437	
0.00100000	1.51964706	0.00027358	0.10181953	0.00052920	0.00007019	0.00000442	
0.00100000	1.57440280	0.00032379	0.10224360	0.00052649	0.00006540	0.00000552	
0.00100000	1.56825941	0.00025318	0.11139421	0.00051601	0.00005947	0.00000540	
0.00100000	1.83188647	0.00053057	0.13776389	0.00055822	0.00016084	0.00000633	
0.00100000	1.96168010	0.00027430	0.11230543	0.00059445	0.00014507	0.00000533	
0.00100000	1.86006090	0.00050453	0.13431374	0.00054918	0.00014931	0.00000668	
0.00100000	1.63251922	0.00033978	0.10274729	0.00053829	0.00008488	0.00000580	
0.00100000	1.48557498	0.00021928	0.09172915	0.00054820	0.00006149	0.00000559	
0.00100000	1.50488103	0.00028521	0.09887998	0.00053186	0.00005011	0.00000502	
0.00100000	1.47358793	0.00041927	0.09234284	0.00053570	0.00004778	0.00000483	
0.00100000	1.48671888	0.00031251	0.09436295	0.00052162	0.00005083	0.00000459	
0.00100000	1.46291924	0.00028420	0.09189671	0.00052404	0.00005632	0.00000475	
0.00100000	1.46662242	0.00025587	0.09745622	0.00051694	0.00005271	0.00000434	
0.00100000	1.52978418	0.00034186	0.09232036	0.00053629	0.00007083	0.00000506	
0.00100000	1.50120297	0.00031481	0.10018362	0.00051206	0.00007070	0.00000525	
0.00100000	1.51940993	0.00031504	0.09473381	0.00052706	0.00008250	0.00000498	
0.00100000	1.55477557	0.00040495	0.09633567	0.00052652	0.00008578	0.00000602	
0.00100000	1.52553189	0.00028449	0.09554549	0.00052936	0.00006366	0.00000570	
0.00100000	1.51735981	0.00026962	0.09136145	0.00053513	0.00006810	0.00000498	
0.00100000	1.50298315	0.00031069	0.09509300	0.00051437	0.00009004	0.00000494	
0.00100000	1.54312829	0.00034236	0.09178945	0.00052938	0.00008017	0.00000577	
0.00100000	1.48057465	0.00033256	0.09543792	0.00051424	0.00006983	0.00000481	
0.00100000	1.48733362	0.00026580	0.09338943	0.00051068	0.00006422	0.00000482	
0.00100000	1.42378420	0.00030660	0.09402381	0.00051426	0.00005676	0.00000468	
0.00100000	1.45492490	0.00031653	0.09202828	0.00051551	0.00004854	0.00000500	
0.00100000	1.48320649	0.00035300	0.09552400	0.00051555	0.00004435	0.00000514	
0.00100000	1.43752697	0.00028821	0.09519382	0.00051497	0.00005581	0.00000486	
0.00100000	1.44805778	0.00022156	0.09588469	0.00050722	0.00006615	0.00000572	
0.00100000	1.43611506	0.00031866	0.09335667	0.00051016	0.00005109	0.00000544	
0.00100000	1.42968047	0.00025579	0.09369993	0.00050773	0.00004302	0.00000554	
0.00100000	1.39999426	0.00027237	0.09053156	0.00051419	0.00004434	0.00000476	
0.00100000	1.51087023	0.00030751	0.09309892	0.00051145	0.00006209	0.00000514	
0.00100000	1.43730850	0.00026880	0.09299836	0.00050782	0.00004597	0.00000616	
0.00100000	1.43466272	0.00029950	0.09038802	0.00051203	0.00004754	0.00000675	
0.00100000	1.43351743	0.00028130	0.09416938	0.00050864	0.00004119	0.00000693	
0.00100000	1.38436882	0.00025248	0.09081530	0.00051243	0.00003787	0.00000639	
0.00100000	1.38585354	0.00027395	0.09263404	0.00050468	0.00004207	0.00000618	
0.00100000	1.41282252	0.00023983	0.09224815	0.00050661	0.00004204	0.00000720	
0.00100000	1.41093494	0.00027587	0.09125400	0.00050910	0.00004480	0.00000705	
0.00100000	1.40591229	0.00028453	0.09097626	0.00050866	0.00004428	0.00000611	
0.00100000	1.38900600	0.00025455	0.09078123	0.00051020	0.00004419	0.00000592	
0.00100000	1.40148343	0.00022919	0.09302156	0.00050434	0.00005556	0.00000610	
0.00100000	1.42768101	0.00027778	0.09465277	0.00050830	0.00004869	0.00000580	
0.00100000	1.39485164	0.00029104	0.09017711	0.00051542	0.00004466	0.00000581	
0.00100000	1.39633131	0.00025085	0.09263287	0.00050367	0.00003768	0.00000647	
0.00100000	1.42658133	0.00031172	0.09033240	0.00050564	0.00006429	0.00000602	
0.00100000	1.43442735	0.00022228	0.09273475	0.00050064	0.00006828	0.00000584	
0.00100000	1.55647492	0.00023641	0.09117221	0.00051080	0.00012070	0.00000639	
0.00100000	1.52488509	0.00028188	0.09385287	0.00051622	0.00008840	0.00000584	
0.00100000	1.49942145	0.00029564	0.09463635	0.00052231	0.00006538	0.00000576	
0.00100000	1.46653586	0.00026049	0.08919893	0.00051940	0.00004906	0.00000635	
0.00100000	1.47207932	0.00025253	0.09368169	0.00050637	0.00006086	0.00000599	
0.00100000	1.50975841	0.00022611	0.09131123	0.00050747	0.00009180	0.00000553	
0.00100000	1.47888457	0.00027782	0.09023420	0.00051245	0.00006811	0.00000565	
0.00100000	1.55005419	0.00020587	0.09874921	0.00051274	0.00007192	0.00000693	
0.00100000	1.48299803	0.00026160	0.08905607	0.00051948	0.00008545	0.00000746	
0.00100000	1.61777967	0.00028371	0.09438750	0.00050653	0.00016381	0.00001226	
0.00100000	1.69614561	0.00029347	0.09594204	0.00051410	0.00015283	0.00001045	
0.00100000	1.62423213	0.00025699	0.09110254	0.00051408	0.00013323	0.00000999	
0.00100000	1.67807359	0.00027299	0.09605967	0.00052360	0.00016731	0.00000782	
0.00100000	1.75357714	0.00030951	0.08966753	0.00055407	0.00018317	0.00000950	
0.00100000	1.74378213	0.00020819	0.10538016	0.00052321	0.00017935	0.00000842	
0.00100000	1.68090058	0.00040058	0.09647102	0.00055171	0.00011587	0.00000757	
0.00100000	1.54787270	0.00023755	0.10103654	0.00053143	0.00007747	0.00000636	
0.00100000	1.56184049	0.00032199	0.09525649	0.00053316	0.00007731	0.00000659	
0.00100000	1.50183315	0.00026796	0.09144641	0.00051111	0.00009610	0.00000719	
0.00100000	1.52492224	0.00025859	0.09243944	0.00052484	0.00009611	0.00000688	
0.00100000	1.42547823	0.00023835	0.09452433	0.00050305	0.00005797	0.00000840	
0.00100000	1.51506741	0.00020181	0.09255785	0.00051331	0.00006550	0.00000848	
0.00100000	1.57079368	0.00022159	0.09815516	0.00050578	0.00007971	0.00000643	
0.00100000	1.51382340	0.00024927	0.09215133	0.00051956	0.00006709	0.00000674	
0.00100000	1.39992627	0.00023484	0.09568709	0.00050238	0.00004136	0.00000623	
0.00100000	1.41469905	0.00027783	0.08863919	0.00051257	0.00004585	0.00000679	
0.00100000	1.43066306	0.00022153	0.09257883	0.00049701	0.00004610	0.00000651	
0.00100000	1.43378545	0.00028294	0.09045348	0.00050823	0.00004647	0.00000663	
0.00100000	1.44288631	0.00023449	0.09002912	0.00050195	0.00004729	0.00000644	
0.00100000	1.39904724	0.00023924	0.08833928	0.00050719	0.00004372	0.00000631	
0.00100000	1.40783572	0.00023834	0.09096090	0.00050277	0.00004300	0.00000708	
0.00100000	1.39670655	0.00021638	0.08989443	0.00049848	0.00003619	0.00000641	
0.00100000	1.40426133	0.00024960	0.08781168	0.00050017	0.00003397	0.00000643	
0.00100000	1.40163060	0.00019973	0.08976958	0.00049281	0.00006022	0.00000635	
0.00100000	1.37469828	0.00024013	0.09005824	0.00049406	0.00003997	0.00000796	
0.00100000	1.49282836	0.00023545	0.08933909	0.00050204	0.00009393	0.00000746	
0.00100000	1.42739845	0.00026345	0.09164123	0.00050016	0.00006931	0.00000853	
0.00100000	1.52699108	0.00015736	0.09535421	0.00050057	0.00008881	0.00001013	
0.00100000	1.38934558	0.00029472	0.09153954	0.00050408	0.00004484	0.00000838	
0.00100000	1.38875796	0.00020646	0.08974491	0.00050597	0.00004275	0.00000826	
0.00100000	1.37986213	0.00027676	0.09562035	0.00049089	0.00004769	0.00000705	
0.00100000	1.55920504	0.00044307	0.10381581	0.00051607	0.00008358	0.00000972	
0.00100000	1.81737414	0.00022960	0.10102658	0.00053486	0.00019698	0.00000897	
0.00100000	2.50298960	0.00072580	0.19581072	0.00056290	0.00034878	0.00001093	
0.00100000	2.00044199	0.00019218	0.10704059	0.00070335	0.00011906	0.00000923	
0.00100000	1.85342301	0.00023711	0.13267368	0.00051658	0.00014839	0.00002016	
0.00100000	1.93306786	0.00037575	0.10607589	0.00061336	0.00022350	0.00001625	
0.00100000	1.94231356	0.00028126	0.12250738	0.00056715	0.00014265	0.00001727	
0.00100000	1.80457488	0.00024278	0.12663026	0.00054167	0.00015192	0.00001016	
0.00100000	2.00545250	0.00013311	0.13370174	0.00052777	0.00027453	0.00001064	
0.00100000	1.78189126	0.00044439	0.08644464	0.00055468	0.00021093	0.00000865	
0.00100000	1.64387105	0.00017812	0.10355424	0.00053822	0.00012102	0.00001000	
0.00100000	1.71454015	0.00024073	0.10997036	0.00054003	0.00011948	0.00001048	
0.00100000	1.65628802	0.00034035	0.09600117	0.00056529	0.00010581	0.00001124	
0.00100000	1.67432075	0.00027130	0.09761598	0.00052185	0.00017942	0.00001371	
0.00100000	1.77715759	0.00031365	0.08937012	0.00053302	0.00016409	0.00000941	
0.00100000	1.60081616	0.00017061	0.09463562	0.00051892	0.00016585	0.00000757	
0.00100000	1.58931236	0.00024926	0.09192414	0.00050572	0.00013860	0.00000896	
0.00100000	1.41341287	0.00023745	0.08511449	0.00051214	0.00004666	0.00000888	
0.00100000	1.39955270	0.00020800	0.08920149	0.00050218	0.00004464	0.00000651	
0.00100000	1.45206050	0.00021974	0.08813202	0.00050721	0.00007252	0.00000964	
0.00100000	1.42032214	0.00026336	0.08825912	0.00049939	0.00007067	0.00000931	
0.00100000	1.49357667	0.00031160	0.08798234	0.00051268	0.00007822	0.00000805	
0.00100000	1.54582281	0.00024588	0.09041022	0.00051169	0.00010923	0.00000916	
0.00100000	1.46571076	0.00019639	0.09155056	0.00049588	0.00008938	0.00000682	
0.00100000	1.68602714	0.00022901	0.09364302	0.00050229	0.00018993	0.00001055	
0.00100000	1.59195517	0.00024460	0.08915145	0.00051851	0.00010289	0.00000739	
0.00100000	1.43948264	0.00020068	0.09131725	0.00050433	0.00006527	0.00000853	
0.00100000	1.42467211	0.00025847	0.09149555	0.00050847	0.00005722	0.00000750	
0.00100000	1.42064957	0.00022050	0.10222093	0.00050293	0.00004445	0.00000613	
0.00100000	1.48794138	0.00020101	0.10262785	0.00052286	0.00005129	0.00000643	
0.00100000	1.48308769	0.00021862	0.10901109	0.00049391	0.00005269	0.00000752	
0.00100000	1.69012477	0.00040660	0.12416106	0.00053554	0.00011900	0.00001714	
0.00100000	1.83685600	0.00019766	0.11476223	0.00051701	0.00019842	0.00001361	
0.00100000	1.83562298	0.00029646	0.10845176	0.00053263	0.00016549	0.00001825	
0.00100000	1.81305613	0.00024715	0.09782580	0.00052526	0.00028115	0.00001474	
0.00100000	2.47516624	0.00066407	0.13992969	0.00057465	0.00040060	0.00001690	
0.00100000	2.57947792	0.00027915	0.16273651	0.00064265	0.00028201	0.00001540	
0.00100000	2.33947469	0.00049090	0.21551962	0.00057792	0.00028422	0.00001563	
0.00100000	2.59201026	0.00022189	0.16378288	0.00067191	0.00025967	0.00005717	
0.00100000	2.73369643	0.00076140	0.14762326	0.00060879	0.00048857	0.00002872	
0.00100000	2.69049835	0.00022554	0.10426922	0.00073606	0.00038068	0.00003757	
0.00100000	2.14853193	0.00028988	0.10364000	0.00061521	0.00027567	0.00004224	
0.00100000	1.82109196	0.00021125	0.10638500	0.00060333	0.00015854	0.00002178	
0.00100000	2.54324053	0.00021596	0.19089745	0.00066724	0.00023528	0.00001462	
0.00100000	2.14960656	0.00040275	0.11764582	0.00070648	0.00014825	0.00001604	
0.00100000	2.79753908	0.00040814	0.17338072	0.00064430	0.00063824	0.00001967	
0.00100000	5.37563791	0.00037632	0.19221104	0.00085717	0.00196953	0.00005144	
0.00100000	4.82769107	0.00102479	0.15531481	0.00080530	0.00131278	0.00005410	
0.00100000	2.91525470	0.00030291	0.13351836	0.00073353	0.00035733	0.00002789	
0.00100000	1.76498918	0.00019836	0.10096820	0.00056252	0.00011337	0.00001277	
0.00100000	2.07117862	0.00054222	0.14495225	0.00060933	0.00014218	0.00001118	
